translation_x,translation_y,frame_numbers
-19.45692458508432,-82.88908153368277,frame_595
-19.45692458508432,-82.88908153368277,frame_596
-19.45692458508432,-82.88908153368277,frame_597
-19.634045078522306,-83.83814577834376,frame_598
-19.723447991838977,-84.31719315874805,frame_599
-19.723447991838977,-84.31719315874805,frame_600
-19.723447991838977,-84.31719315874805,frame_601
-19.723447991838977,-84.31719315874805,frame_602
-19.723447991838977,-84.31719315874805,frame_603
-19.917228131362293,-85.31399022737935,frame_604
-20.00107691477122,-85.74530492101059,frame_605
-20.00107691477122,-85.74530492101059,frame_606
-20.00107691477122,-85.74530492101059,frame_607
-20.00107691477122,-85.74530492101059,frame_608
-20.00107691477122,-85.74530492101059,frame_609
-20.19601336721591,-86.7898347210776,frame_610
-20.26759974662336,-87.17341668141515,frame_611
-20.26759974662336,-87.17341668141515,frame_612
-20.26759974662336,-87.17341668141515,frame_613
-20.26759974662336,-87.17341668141515,frame_614
-20.26759974662336,-87.17341668141515,frame_615
-20.47993823808865,-88.2656794868612,frame_616
-20.54522814432268,-88.60152879829961,frame_617
-20.54522814432268,-88.60152879829961,frame_618
-20.54522814432268,-88.60152879829961,frame_619
-20.54522814432268,-88.60152879829961,frame_620
-20.54522814432268,-88.60152879829961,frame_621
-20.75798059340352,-89.7348184738162,frame_622
-20.811750544698924,-90.02124023262265,frame_623
-20.811750544698924,-90.02124023262265,frame_624
-20.811750544698924,-90.02124023262265,frame_625
-20.811750544698924,-90.02124023262265,frame_626
-20.811750544698924,-90.02124023262265,frame_627
-21.03341084354566,-91.2089686218942,frame_628
-21.07827257673005,-91.4493524631696,frame_629
-21.07827257673005,-91.4493524631696,frame_630
-21.07827257673005,-91.4493524631696,frame_631
-21.07827257673005,-91.4493524631696,frame_632
-21.08554557053984,-91.48632447570952,frame_633
-21.3184485677128,-92.6702788083098,frame_634
-21.355900305951657,-92.86066342460732,frame_635
-21.355900305951657,-92.86066342460732,frame_636
-21.355900305951657,-92.86066342460732,frame_637
-21.355900305951657,-92.86066342460732,frame_638
-21.371790482448404,-92.9453074915416,frame_639
-21.595376501236004,-94.1363093626476,frame_640
-21.622421902647137,-94.28037527455092,frame_641
-21.622421902647137,-94.28037527455092,frame_642
-21.622421902647137,-94.28037527455092,frame_643
-21.622421902647137,-94.28037527455092,frame_644
-21.648253525890304,-94.4116897113953,frame_645
-21.881156122510017,-95.59564447207018,frame_646
-21.900049154396616,-95.69168674626708,frame_647
-21.900049154396616,-95.69168674626708,frame_648
-21.900049154396616,-95.69168674626708,frame_649
-21.900049154396616,-95.69168674626708,frame_650
-21.935160076922013,-95.86910998452416,frame_651
-22.168062529673925,-97.0460174649634,frame_652
-22.17767623465113,-97.0945976373434,frame_653
-22.17767623465113,-97.0945976373434,frame_654
-22.17767623465113,-97.0945976373434,frame_655
-22.17767623465113,-97.0945976373434,frame_656
-22.223842133021314,-97.32025451244584,frame_657
-22.466060951965343,-98.50420941646676,frame_658
-22.466408717678128,-98.50590927993277,frame_659
-22.466408717678128,-98.50590927993277,frame_660
-22.466408717678128,-98.50590927993277,frame_661
-22.466408717678128,-98.50590927993277,frame_662
-22.517931261317266,-98.77548940165435,frame_663
-22.73292953921323,-99.9004195357541,frame_664
-22.73292953921323,-99.9004195357541,frame_665
-22.73292953921323,-99.9004195357541,frame_666
-22.73292953921323,-99.9004195357541,frame_667
-22.73292953921323,-99.9004195357541,frame_668
-22.79336012500044,-100.21660932231585,frame_669
-22.999450090872333,-101.2949298693152,frame_670
-22.999450090872333,-101.2949298693152,frame_671
-22.999450090872333,-101.2949298693152,frame_672
-22.999450090872333,-101.2949298693152,frame_673
-22.999450090872333,-101.2949298693152,frame_674
-23.06589942148373,-101.65554379437242,frame_675
-23.25486470540991,-102.68103964375396,frame_676
-23.25486470540991,-102.68103964375396,frame_677
-23.25486470540991,-102.68103964375396,frame_678
-23.25486470540991,-102.68103964375396,frame_679
-23.25486470540991,-102.68103964375396,frame_680
-23.329850951785968,-103.0805835050918,frame_681
-23.510279396912384,-104.04194750375711,frame_682
-23.510279396912384,-104.04194750375711,frame_683
-23.510279396912384,-104.04194750375711,frame_684
-23.510279396912384,-104.04194750375711,frame_685
-23.510279396912384,-104.04194750375711,frame_686
-23.58653935512057,-104.46500111657798,frame_687
-23.74348319176452,-105.33565012638904,frame_688
-23.74348319176452,-105.33565012638904,frame_689
-23.74348319176452,-105.33565012638904,frame_690
-23.74348319176452,-105.33565012638904,frame_691
-23.74348319176452,-105.33565012638904,frame_692
-23.819532233672994,-105.7716652891064,frame_693
-23.95447639826244,-106.54534632971752,frame_694
-23.95447639826244,-106.54534632971752,frame_695
-23.95447639826244,-106.54534632971752,frame_696
-23.95447639826244,-106.54534632971752,frame_697
-23.95447639826244,-106.54534632971752,frame_698
-24.037578279538835,-106.9688554169308,frame_699
-24.165471312420618,-107.6206320167475,frame_700
-24.165471312420618,-107.6206320167475,frame_701
-24.165471312420618,-107.6206320167475,frame_702
-24.165471312420618,-107.6206320167475,frame_703
-24.165471312420618,-107.6206320167475,frame_704
-24.250881065921483,-108.01188183413414,frame_705
-24.365362638267243,-108.53630547942612,frame_706
-24.365362638267243,-108.53630547942612,frame_707
-24.365362638267243,-108.53630547942612,frame_708
-24.365362638267243,-108.53630547942612,frame_709
-24.365362638267243,-108.53630547942612,frame_710
-24.45233779043112,-108.90010711687805,frame_711
-24.55414988031706,-109.32596903366,frame_712
-24.55414988031706,-109.32596903366,frame_713
-24.55414988031706,-109.32596903366,frame_714
-24.55414988031706,-109.32596903366,frame_715
-24.55414988031706,-109.32596903366,frame_716
-24.641948256530675,-109.64559688590504,frame_717
-24.731833248632377,-109.9728210125179,frame_718
-24.731833248632377,-109.9728210125179,frame_719
-24.731833248632377,-109.9728210125179,frame_720
-24.731833248632377,-109.9728210125179,frame_721
-24.731833248632377,-109.9728210125179,frame_722
-24.731833248632377,-109.9728210125179,frame_723
-24.79287721671952,-110.16368655945686,frame_724
-24.898412556781448,-110.4936628213793,frame_725
-24.898412556781448,-110.4936628213793,frame_726
-24.898412556781448,-110.4936628213793,frame_727
-24.898412556781448,-110.4936628213793,frame_728
-24.94824957435661,-110.73400350699802,frame_729
-24.987252457676306,-110.92209621748228,frame_730
-24.987252457676306,-110.92209621748228,frame_731
-24.987252457676306,-110.92209621748228,frame_732
-24.987252457676306,-110.92209621748228,frame_733
-24.987252457676306,-110.92209621748228,frame_734
-24.993850327035958,-111.14180273617134,frame_735
-24.99835252056556,-111.29172405363542,frame_736
-24.99835252056556,-111.29172405363542,frame_737
-24.99835252056556,-111.29172405363542,frame_738
-24.99835252056556,-111.29172405363542,frame_739
-24.99835252056556,-111.29172405363542,frame_740
-24.94256917250864,-111.51323577480062,frame_741
-24.90950048272526,-111.64454919799496,frame_742
-24.90950048272526,-111.64454919799496,frame_743
-24.90950048272526,-111.64454919799496,frame_744
-24.90950048272526,-111.64454919799496,frame_745
-24.90950048272526,-111.64454919799496,frame_746
-24.78465438329741,-111.86674288668148,frame_747
-24.72069634055774,-111.98057162063974,frame_748
-24.72069634055774,-111.98057162063974,frame_749
-24.72069634055774,-111.98057162063974,frame_750
-24.72069634055774,-111.98057162063974,frame_751
-24.72069634055774,-111.98057162063974,frame_752
-24.72069634055774,-111.98057162063974,frame_753
-24.57254906710892,-112.15986372103828,frame_754
-24.443045609675384,-112.31659253792166,frame_755
-24.443045609675384,-112.31659253792166,frame_756
-24.443045609675384,-112.31659253792166,frame_757
-24.443045609675384,-112.31659253792166,frame_758
-24.176201059599556,-112.56736279972117,frame_759
-24.07654819412457,-112.66101273619964,frame_760
-24.07654819412457,-112.66101273619964,frame_761
-24.07654819412457,-112.66101273619964,frame_762
-24.07654819412457,-112.66101273619964,frame_763
-24.07654819412457,-112.66101273619964,frame_764
-23.72133811346751,-112.94248504858822,frame_765
-23.61009794585957,-113.03063296136474,frame_766
-23.61009794585957,-113.03063296136474,frame_767
-23.61009794585957,-113.03063296136474,frame_768
-23.61009794585957,-113.03063296136474,frame_769
-23.61009794585957,-113.03063296136474,frame_770
-23.168669803627665,-113.31778073483255,frame_771
-23.05480140784742,-113.3918518082157,frame_772
-23.05480140784742,-113.3918518082157,frame_773
-23.05480140784742,-113.3918518082157,frame_774
-23.05480140784742,-113.3918518082157,frame_775
-23.05480140784742,-113.3918518082157,frame_776
-22.512016453489014,-113.6701949140088,frame_777
-22.3995528315391,-113.72786687704117,frame_778
-22.3995528315391,-113.72786687704117,frame_779
-22.3995528315391,-113.72786687704117,frame_780
-22.3995528315391,-113.72786687704117,frame_781
-22.38227031249945,-113.73517195431327,frame_782
-21.748729548756305,-114.00296070799864,frame_783
-21.644352229819454,-114.04707952994464,frame_784
-21.644352229819454,-114.04707952994464,frame_785
-21.644352229819454,-114.04707952994464,frame_786
-21.644352229819454,-114.04707952994464,frame_787
-21.596825341653343,-114.064580755938,frame_788
-20.88875095432271,-114.32532094640588,frame_789
-20.80030519452692,-114.3578900728534,frame_790
-20.80030519452692,-114.3578900728534,frame_791
-20.80030519452692,-114.3578900728534,frame_792
-20.80030519452692,-114.3578900728534,frame_793
-20.71858788022873,-114.38502579527858,frame_794
-19.95461325729293,-114.63871748211288,frame_795
-19.889623312700024,-114.66029857679334,frame_796
-19.889623312700024,-114.66029857679334,frame_797
-19.889623312700024,-114.66029857679334,frame_798
-19.889623312700024,-114.66029857679334,frame_799
-19.76652569442657,-114.69857629647156,frame_800
-18.928017223742792,-114.95931401535545,frame_801
-18.890094730093733,-114.97110617349593,frame_802
-18.890094730093733,-114.97110617349593,frame_803
-18.890094730093733,-114.97110617349593,frame_804
-18.890094730093733,-114.97110617349593,frame_805
-18.724894526961283,-115.01714130956766,frame_806
-17.83980266940954,-115.2637834039827,frame_807
-17.835037278934625,-115.26511134060014,frame_808
-17.835037278934625,-115.26511134060014,frame_809
-17.835037278934625,-115.26511134060014,frame_810
-17.835037278934625,-115.26511134060014,frame_811
-17.62191235424087,-115.32097300837852,frame_812
-16.713344925673322,-115.55911545897102,frame_813
-16.713344925673322,-115.55911545897102,frame_814
-16.713344925673322,-115.55911545897102,frame_815
-16.713344925673322,-115.55911545897102,frame_816
-16.713344925673322,-115.55911545897102,frame_817
-16.45280354824773,-115.6266805342054,frame_818
-15.547229138031302,-115.8615192525739,frame_819
-15.547229138031302,-115.8615192525739,frame_820
-15.547229138031302,-115.8615192525739,frame_821
-15.547229138031302,-115.8615192525739,frame_822
-15.547229138031302,-115.8615192525739,frame_823
-15.233449105056788,-115.94782246068148,frame_824
-14.325583781046042,-116.1975250604582,frame_825
-14.325583781046042,-116.1975250604582,frame_826
-14.325583781046042,-116.1975250604582,frame_827
-14.325583781046042,-116.1975250604582,frame_828
-14.325583781046042,-116.1975250604582,frame_829
-13.961300720432876,-116.29262012296606,frame_830
-13.070621079493703,-116.52512952372442,frame_831
-13.070621079493703,-116.52512952372442,frame_832
-13.070621079493703,-116.52512952372442,frame_833
-13.070621079493703,-116.52512952372442,frame_834
-13.070621079493703,-116.52512952372442,frame_835
-12.642822903186904,-116.63661245176516,frame_836
-11.749023178549418,-116.86953399258338,frame_837
-11.749023178549418,-116.86953399258338,frame_838
-11.749023178549418,-116.86953399258338,frame_839
-11.749023178549418,-116.86953399258338,frame_840
-11.749023178549418,-116.86953399258338,frame_841
-11.261187846479556,-116.99252785606268,frame_842
-10.383001983099328,-117.21393755128037,frame_843
-10.383001983099328,-117.21393755128037,frame_844
-10.383001983099328,-117.21393755128037,frame_845
-10.383001983099328,-117.21393755128037,frame_846
-10.383001983099328,-117.21393755128037,frame_847
-9.827822483520627,-117.3550037675562,frame_848
-8.961451390885966,-117.5751410241038,frame_849
-8.961451390885966,-117.5751410241038,frame_850
-8.961451390885966,-117.5751410241038,frame_851
-8.961451390885966,-117.5751410241038,frame_852
-8.961451390885966,-117.5751410241038,frame_853
-8.349341316757233,-117.73540322476998,frame_854
-7.51768892200708,-117.95314583121488,frame_855
-7.51768892200708,-117.95314583121488,frame_856
-7.51768892200708,-117.95314583121488,frame_857
-7.51768892200708,-117.95314583121488,frame_858
-7.51768892200708,-117.95314583121488,frame_859
-6.83192429562702,-118.13372661156926,frame_860
-6.018397069335442,-118.34795081578164,frame_861
-6.018397069335442,-118.34795081578164,frame_862
-6.018397069335442,-118.34795081578164,frame_863
-6.018397069335442,-118.34795081578164,frame_864
-6.018397069335442,-118.34795081578164,frame_865
-5.271618701247356,-118.54585026485653,frame_866
-4.49689341263565,-118.7511557669336,frame_867
-4.49689341263565,-118.7511557669336,frame_868
-4.49689341263565,-118.7511557669336,frame_869
-4.49689341263565,-118.7511557669336,frame_870
-4.49689341263565,-118.7511557669336,frame_871
-3.693438615957549,-118.96693543093625,frame_872
-2.964283774629795,-119.16276074347168,frame_873
-2.964283774629795,-119.16276074347168,frame_874
-2.964283774629795,-119.16276074347168,frame_875
-2.964283774629795,-119.16276074347168,frame_876
-2.964283774629795,-119.16276074347168,frame_877
-2.0848301490767307,-119.40166663256812,frame_878
-1.3872505724367876,-119.59116595820667,frame_879
-1.3872505724367876,-119.59116595820667,frame_880
-1.3872505724367876,-119.59116595820667,frame_881
-1.3872505724367876,-119.59116595820667,frame_882
-1.3872505724367876,-119.59116595820667,frame_883
-0.4485221180388499,-119.84935595065969,frame_884
0.2008886007956964,-120.02797134024254,frame_885
0.2008886007956964,-120.02797134024254,frame_886
0.2008886007956964,-120.02797134024254,frame_887
0.2008886007956964,-120.02797134024254,frame_888
0.2008886007956964,-120.02797134024254,frame_889
1.2065701596231069,-120.31649914253232,frame_890
1.8112398336142777,-120.48997752703345,frame_891
1.8112398336142777,-120.48997752703345,frame_892
1.8112398336142777,-120.48997752703345,frame_893
1.8112398336142777,-120.48997752703345,frame_894
1.8112398336142777,-120.48997752703345,frame_895
2.88535912564204,-120.79947386536564,frame_896
3.4438028399411427,-120.96038363211407,frame_897
3.4438028399411427,-120.96038363211407,frame_898
3.4438028399411427,-120.96038363211407,frame_899
3.4438028399411427,-120.96038363211407,frame_900
3.4438028399411427,-120.96038363211407,frame_901
4.610879187641929,-121.30302627011685,frame_902
5.13189541429411,-121.45599173351096,frame_903
5.13189541429411,-121.45599173351096,frame_904
5.13189541429411,-121.45599173351096,frame_905
5.13189541429411,-121.45599173351096,frame_906
5.13189541429411,-121.45599173351096,frame_907
6.363443307730636,-121.81519869747352,frame_908
6.831093816497228,-121.95159884914028,frame_909
6.831093816497228,-121.95159884914028,frame_910
6.831093816497228,-121.95159884914028,frame_911
6.831093816497228,-121.95159884914028,frame_912
6.831093816497228,-121.95159884914028,frame_913
8.144696740115577,-122.33373945896092,frame_914
8.563609824970957,-122.45560558671552,frame_915
8.563609824970957,-122.45560558671552,frame_916
8.563609824970957,-122.45560558671552,frame_917
8.563609824970957,-122.45560558671552,frame_918
8.563609824970957,-122.45560558671552,frame_919
9.961494879920076,-122.85459146613702,frame_920
10.329443323444057,-122.95961171283145,frame_921
10.329443323444057,-122.95961171283145,frame_922
10.329443323444057,-122.95961171283145,frame_923
10.329443323444057,-122.95961171283145,frame_924
10.329443323444057,-122.95961171283145,frame_925
11.804674795107244,-123.37544271682172,frame_926
12.117488475777376,-123.46361710124448,frame_927
12.117488475777376,-123.46361710124448,frame_928
12.117488475777376,-123.46361710124448,frame_929
12.117488475777376,-123.46361710124448,frame_930
12.152919576117448,-123.47331727535637,frame_931
13.671551046078786,-123.8890816611372,frame_932
13.92774515623018,-123.95922138163864,frame_933
13.92774515623018,-123.95922138163864,frame_934
13.92774515623018,-123.95922138163864,frame_935
13.92774515623018,-123.95922138163864,frame_936
14.024858804456905,-123.98548642904646,frame_937
15.562123713319348,-124.40125019085474,frame_938
15.760213484418294,-124.4548249182378,frame_939
15.760213484418294,-124.4548249182378,frame_940
15.760213484418294,-124.4548249182378,frame_941
15.760213484418294,-124.4548249182378,frame_942
15.918574957805708,-124.49765491119004,frame_943
17.455839992152654,-124.91341923301944,frame_944
17.592681962187896,-124.9504291223998,frame_945
17.592681962187896,-124.9504291223998,frame_946
17.592681962187896,-124.9504291223998,frame_947
17.592681962187896,-124.9504291223998,frame_948
17.813622186518586,-125.00881712584818,frame_949
19.360203756832583,-125.4175331499866,frame_950
19.43625604510727,-125.43763153308318,frame_951
19.43625604510727,-125.43763153308318,frame_952
19.43625604510727,-125.43763153308318,frame_953
19.43625604510727,-125.43763153308318,frame_954
19.720517449121136,-125.51230363298691,frame_955
21.276415821581782,-125.92101968471935,frame_956
21.29093605047041,-125.9248339766594,frame_957
21.29093605047041,-125.9248339766594,frame_958
21.29093605047041,-125.9248339766594,frame_959
21.29093605047041,-125.9248339766594,frame_960
21.6413343925684,-126.01735830067943,frame_961
23.16782781515962,-126.42043604128924,frame_962
23.16782781515962,-126.42043604128924,frame_963
23.16782781515962,-126.42043604128924,frame_964
23.16782781515962,-126.42043604128924,frame_965
23.16782781515962,-126.42043604128924,frame_966
23.57851422217127,-126.52952520292548,frame_967
25.033613803785755,-126.91603810119892,frame_968
25.033613803785755,-126.91603810119892,frame_969
25.033613803785755,-126.91603810119892,frame_970
25.033613803785755,-126.91603810119892,frame_971
25.033613803785755,-126.91603810119892,frame_972
25.51510895826088,-127.04595167603392,frame_973
26.93271761377627,-127.42844069268,frame_974
26.93271761377627,-127.42844069268,frame_975
26.93271761377627,-127.42844069268,frame_976
26.93271761377627,-127.42844069268,frame_977
26.93271761377627,-127.42844069268,frame_978
27.48087475487016,-127.57548057799738,frame_979
28.84292733630833,-127.94084306323516,frame_980
28.84292733630833,-127.94084306323516,frame_981
28.84292733630833,-127.94084306323516,frame_982
28.84292733630833,-127.94084306323516,frame_983
28.84292733630833,-127.94084306323516,frame_984
29.45137250082345,-128.10231779870767,frame_985
30.74203108758188,-128.4448445637091,frame_986
30.74203108758188,-128.4448445637091,frame_987
30.74203108758188,-128.4448445637091,frame_988
30.74203108758188,-128.4448445637091,frame_989
30.74203108758188,-128.4448445637091,frame_990
31.410021580367903,-128.599387487687,frame_991
32.63002804634114,-128.88164205352234,frame_992
32.63002804634114,-128.88164205352234,frame_993
32.63002804634114,-128.88164205352234,frame_994
32.63002804634114,-128.88164205352234,frame_995
32.63002804634114,-128.88164205352234,frame_996
33.29661432125642,-129.04427999919784,frame_997
34.35143785893331,-129.30164253376205,frame_998
34.35143785893331,-129.30164253376205,frame_999
34.35143785893331,-129.30164253376205,frame_1000
34.35143785893331,-129.30164253376205,frame_1001
34.35143785893331,-129.30164253376205,frame_1002
34.99146832301316,-129.46065053510867,frame_1003
35.87294191849606,-129.67964222772923,frame_1004
35.87294191849606,-129.67964222772923,frame_1005
35.87294191849606,-129.67964222772923,frame_1006
35.87294191849606,-129.67964222772923,frame_1007
35.87294191849606,-129.67964222772923,frame_1008
36.48313921672371,-129.82458380953008,frame_1009
37.21675175099875,-129.99884049905592,frame_1010
37.21675175099875,-129.99884049905592,frame_1011
37.21675175099875,-129.99884049905592,frame_1012
37.21675175099875,-129.99884049905592,frame_1013
37.21675175099875,-129.99884049905592,frame_1014
37.78523709896018,-130.1053083418775,frame_1015
38.382866538262505,-130.21723438788266,frame_1016
38.382866538262505,-130.21723438788266,frame_1017
38.382866538262505,-130.21723438788266,frame_1018
38.382866538262505,-130.21723438788266,frame_1019
38.382866538262505,-130.21723438788266,frame_1020
38.91511752659388,-130.27848993318776,frame_1021
39.40460384014034,-130.33482379017065,frame_1022
39.40460384014034,-130.33482379017065,frame_1023
39.40460384014034,-130.33482379017065,frame_1024
39.40460384014034,-130.33482379017065,frame_1025
39.40460384014034,-130.33482379017065,frame_1026
39.89096906411548,-130.3348148716464,frame_1027
40.2819633777945,-130.33480770194737,frame_1028
40.2819633777945,-130.33480770194737,frame_1029
40.2819633777945,-130.33480770194737,frame_1030
40.2819633777945,-130.33480770194737,frame_1031
40.2819633777945,-130.33480770194737,frame_1032
40.71931930419325,-130.25579794428336,frame_1033
41.026050996426754,-130.2003858755118,frame_1034
41.026050996426754,-130.2003858755118,frame_1035
41.026050996426754,-130.2003858755118,frame_1036
41.026050996426754,-130.2003858755118,frame_1037
41.026050996426754,-130.2003858755118,frame_1038
41.4261856813639,-130.054263293676,frame_1039
41.670184437375,-129.965158975717,frame_1040
41.670184437375,-129.965158975717,frame_1041
41.670184437375,-129.965158975717,frame_1042
41.670184437375,-129.965158975717,frame_1043
41.670184437375,-129.965158975717,frame_1044
42.04822643293311,-129.73968535484315,frame_1045
42.247680972447895,-129.62072572138305,frame_1046
42.247680972447895,-129.62072572138305,frame_1047
42.247680972447895,-129.62072572138305,frame_1048
42.247680972447895,-129.62072572138305,frame_1049
42.247680972447895,-129.62072572138305,frame_1050
42.247680972447895,-129.62072572138305,frame_1051
42.51102619506389,-129.38168084957312,frame_1052
42.74743496348087,-129.1670868532226,frame_1053
42.74743496348087,-129.1670868532226,frame_1054
42.74743496348087,-129.1670868532226,frame_1055
42.74743496348087,-129.1670868532226,frame_1056
43.06792820684403,-128.7610110165813,frame_1057
43.19165786047967,-128.60424133841215,frame_1058
43.19165786047967,-128.60424133841215,frame_1059
43.19165786047967,-128.60424133841215,frame_1060
43.19165786047967,-128.60424133841215,frame_1061
43.19165786047967,-128.60424133841215,frame_1062
43.48507893915318,-128.1095971025452,frame_1063
43.58035008316602,-127.94899063744924,frame_1064
43.58035008316602,-127.94899063744924,frame_1065
43.58035008316602,-127.94899063744924,frame_1066
43.58035008316602,-127.94899063744924,frame_1067
43.58035008316602,-127.94899063744924,frame_1068
43.86925144828068,-127.34635597420832,frame_1069
43.94682885839357,-127.18453314446872,frame_1070
43.94682885839357,-127.18453314446872,frame_1071
43.94682885839357,-127.18453314446872,frame_1072
43.94682885839357,-127.18453314446872,frame_1073
43.94682885839357,-127.18453314446872,frame_1074
44.22059998087063,-126.49422029814204,frame_1075
44.279988952840725,-126.3444712307088,frame_1076
44.279988952840725,-126.3444712307088,frame_1077
44.279988952840725,-126.3444712307088,frame_1078
44.279988952840725,-126.3444712307088,frame_1079
44.285225584810135,-126.3293091555147,frame_1080
44.55539700456537,-125.54705838716647,frame_1081
44.602041818959584,-125.41200360627076,frame_1082
44.602041818959584,-125.41200360627076,frame_1083
44.602041818959584,-125.41200360627076,frame_1084
44.602041818959584,-125.41200360627076,frame_1085
44.61693903603256,-125.36317081358764,frame_1086
44.86847628915583,-124.5386365080403,frame_1087
44.90188216986496,-124.42913266990227,frame_1088
44.90188216986496,-124.42913266990227,frame_1089
44.90188216986496,-124.42913266990227,frame_1090
44.90188216986496,-124.42913266990227,frame_1091
44.92680106091949,-124.34116539796388,frame_1092
45.17833740323098,-123.45320590658515,frame_1093
45.20172143505392,-123.37065690864289,frame_1094
45.20172143505392,-123.37065690864289,frame_1095
45.20172143505392,-123.37065690864289,frame_1096
45.20172143505392,-123.37065690864289,frame_1097
45.2366619269123,-123.2375222807174,frame_1098
45.488197354089,-122.27909056650503,frame_1099
45.50155960937335,-122.22817603179448,frame_1100
45.50155960937335,-122.22817603179448,frame_1101
45.50155960937335,-122.22817603179448,frame_1102
45.50155960937335,-122.22817603179448,frame_1103
45.54818703673786,-122.04803753151006,frame_1104
45.809038467736855,-121.04027475682662,frame_1105
45.812502754508905,-121.026890972669,frame_1106
45.812502754508905,-121.026890972669,frame_1107
45.812502754508905,-121.026890972669,frame_1108
45.812502754508905,-121.026890972669,frame_1109
45.867486386718646,-120.80043918240554,frame_1110
46.11233960601719,-119.79200362379396,frame_1111
46.11233960601719,-119.79200362379396,frame_1112
46.11233960601719,-119.79200362379396,frame_1113
46.11233960601719,-119.79200362379396,frame_1114
46.11233960601719,-119.79200362379396,frame_1115
46.17493700520959,-119.50970754425052,frame_1116
46.401070109792144,-118.48991295689991,frame_1117
46.401070109792144,-118.48991295689991,frame_1118
46.401070109792144,-118.48991295689991,frame_1119
46.401070109792144,-118.48991295689991,frame_1120
46.401070109792144,-118.48991295689991,frame_1121
46.47331786028791,-118.15568808871689,frame_1122
46.68980028957128,-117.15422007213932,frame_1123
46.68980028957128,-117.15422007213932,frame_1124
46.68980028957128,-117.15422007213932,frame_1125
46.68980028957128,-117.15422007213932,frame_1126
46.68980028957128,-117.15422007213932,frame_1127
46.77484855208149,-116.76820291188491,frame_1128
46.98963604307068,-115.79332517914033,frame_1129
46.98963604307068,-115.79332517914033,frame_1130
46.98963604307068,-115.79332517914033,frame_1131
46.98963604307068,-115.79332517914033,frame_1132
46.98963604307068,-115.79332517914033,frame_1133
47.0847058079371,-115.3511675247916,frame_1134
47.28947145534164,-114.3988279615792,frame_1135
47.28947145534164,-114.3988279615792,frame_1136
47.28947145534164,-114.3988279615792,frame_1137
47.28947145534164,-114.3988279615792,frame_1138
47.28947145534164,-114.3988279615792,frame_1139
47.39067016271986,-113.89533941766,frame_1140
47.57820075706247,-112.96232843034602,frame_1141
47.57820075706247,-112.96232843034602,frame_1142
47.57820075706247,-112.96232843034602,frame_1143
47.57820075706247,-112.96232843034602,frame_1144
47.57820075706247,-112.96232843034602,frame_1145
47.68904977504694,-112.39792626533776,frame_1146
47.86692984625965,-111.49222679113636,frame_1147
47.86692984625965,-111.49222679113636,frame_1148
47.86692984625965,-111.49222679113636,frame_1149
47.86692984625965,-111.49222679113636,frame_1150
47.86692984625965,-111.49222679113636,frame_1151
47.99206407129455,-110.8576530049047,frame_1152
48.16676445040172,-109.97172206958128,frame_1153
48.16676445040172,-109.97172206958128,frame_1154
48.16676445040172,-109.97172206958128,frame_1155
48.16676445040172,-109.97172206958128,frame_1156
48.16676445040172,-109.97172206958128,frame_1157
48.29691409251261,-109.2787540608125,frame_1158
48.45549321556557,-108.4344162866012,frame_1159
48.45549321556557,-108.4344162866012,frame_1160
48.45549321556557,-108.4344162866012,frame_1161
48.45549321556557,-108.4344162866012,frame_1162
48.45549321556557,-108.4344162866012,frame_1163
48.59529313067948,-107.67379596198454,frame_1164
48.74422177159376,-106.86350826542451,frame_1165
48.74422177159376,-106.86350826542451,frame_1166
48.74422177159376,-106.86350826542451,frame_1167
48.74422177159376,-106.86350826542451,frame_1168
48.74422177159376,-106.86350826542451,frame_1169
48.89942068340811,-106.03733784685778,frame_1170
49.04405631850214,-105.2673989227483,frame_1171
49.04405631850214,-105.2673989227483,frame_1172
49.04405631850214,-105.2673989227483,frame_1173
49.04405631850214,-105.2673989227483,frame_1174
49.04405631850214,-105.2673989227483,frame_1175
49.2031569592664,-104.37399349926436,frame_1176
49.33278485838087,-103.64608776898328,frame_1177
49.33278485838087,-103.64608776898328,frame_1178
49.33278485838087,-103.64608776898328,frame_1179
49.33278485838087,-103.64608776898328,frame_1180
49.33278485838087,-103.64608776898328,frame_1181
49.50153599100856,-102.6837630511018,frame_1182
49.62151361235127,-101.99957546188166,frame_1183
49.62151361235127,-101.99957546188166,frame_1184
49.62151361235127,-101.99957546188166,frame_1185
49.62151361235127,-101.99957546188166,frame_1186
49.62151361235127,-101.99957546188166,frame_1187
49.80677719115413,-100.95626541109918,frame_1188
49.92134808857169,-100.3110605112732,frame_1189
49.92134808857169,-100.3110605112732,frame_1190
49.92134808857169,-100.3110605112732,frame_1191
49.92134808857169,-100.3110605112732,frame_1192
49.92134808857169,-100.3110605112732,frame_1193
50.10939998559186,-99.21131390481432,frame_1194
50.2100768680465,-98.62254526390844,frame_1195
50.2100768680465,-98.62254526390844,frame_1196
50.2100768680465,-98.62254526390844,frame_1197
50.2100768680465,-98.62254526390844,frame_1198
50.2100768680465,-98.62254526390844,frame_1199
50.40777931069125,-97.44910617829048,frame_1200
50.49880589708047,-96.90882881565102,frame_1201
50.49880589708047,-96.90882881565102,frame_1202
50.49880589708047,-96.90882881565102,frame_1203
50.49880589708047,-96.90882881565102,frame_1204
50.49880589708047,-96.90882881565102,frame_1205
50.72211005488168,-95.65397903944432,frame_1206
50.80974640360368,-95.16150969331024,frame_1207
